para_id,row,sentence
25,3,，张家汉毫不畏惧，
25,3,畏惧，他
25,3,，他沿着楼梯爬到了着火层上面，[SEP]
25,3,上面，[SEP]
25,3,，[SEP]
25,4,[CLS]逐层逐户地敲打房门，
25,4,房门，叫醒
25,4,，叫醒正在熟睡中的居民，
25,4,居民，引导
25,4,，引导他们紧急疏散。[SEP]
25,4,疏散。[SEP]
25,4,。[SEP]
25,5,[CLS]在他的引导下，
25,5,下，居民们
25,5,，居民们纷纷逃离了火场，
25,5,火场，没有
25,5,，没有造成任何人员伤亡。[SEP]
25,5,伤亡。[SEP]
25,5,。[SEP]
26,0,[CLS]    香港
26,0,  香港天文台1日晚上8时15分，
26,0,15分，发出
26,0,，发出俗称“
26,0,俗称“十号
26,0,“十号风球”
26,0,球”的
26,0,”的十号飓[SEP]
26,1,[CLS]风信号。
26,1,信号。这
26,1,。这也是继2018年台风“
26,1,台风“山竹
26,1,“山竹”
26,1,山竹”后
26,1,”后，
26,1,后，香港
26,1,，香港再次发出十号风球。[SEP]
26,1,风球。[SEP]
26,1,。[SEP]
26,2,[CLS]面对超强台风“
26,2,台风“苏拉
26,2,“苏拉”
26,2,苏拉”强势
26,2,”强势来袭，
26,2,来袭，香港
26,2,，香港各界全面动员，
26,2,动员，防范
26,2,，防范台风带来[SEP]
26,3,[CLS]的危害。[SEP]
26,3,危害。[SEP]
26,3,。[SEP]
26,4,[CLS]    香港
26,4,  香港天文台表示，
26,4,表示，“苏拉
26,4,“苏拉”
26,4,苏拉”眼
26,4,”眼壁正横过香港，
26,4,香港，未来
26,4,，未来数小时会在天[SEP]
26,5,[CLS]文台以南约40公里掠过，
26,5,掠过，对
26,5,，对香港构成相当大的威胁。[SEP]
26,5,威胁。[SEP]
26,5,。[SEP]
27,0,[CLS]《封神
27,0,[CLS]《封神》
27,0,封神》简介
27,0,》简介[SEP]
27,1,[CLS]    中国
27,1,  中国国民神话史诗大片，
27,1,大片，震撼
27,1,，震撼视效燃炸暑期！
27,1,暑期！《封神
27,1,《封神第一部》
27,1,部》讲
27,1,》讲[SEP]
27,2,[CLS]述商王殷寿勾结狐妖姐己，
27,2,姐己，暴虐无道
27,2,，暴虐无道，
27,2,暴虐无道，引发
27,2,，引发天谴。
27,2,天谴。昆仑
27,2,。昆仑仙人姜子牙携[SEP]
27,3,[CLS]“封神榜
27,3,[CLS]“封神榜”
27,3,封神榜”下山
27,3,”下山，
27,3,下山，寻找
27,3,，寻找天下共主，
27,3,共主，以
27,3,，以救苍生。
27,3,苍生。西伯侯
27,3,。西伯侯之子姬发逐渐发[SEP]
27,4,[CLS]现殷寿的本来面目，
27,4,本来面目，反
27,4,，反出朝歌。
27,4,朝歌。各方
27,4,。各方势力暗流涌动，
27,4,涌动，风云变幻
27,4,，风云变幻端倪初[SEP]
27,5,[CLS]显…
27,5,显……三千年
27,5,…三千年想象成真，
27,5,成真，恢弘
27,5,，恢弘史诗再创新，
27,5,创新，见证
27,5,，见证中国神话崛起！[SEP]
27,5,崛起！[SEP]
27,5,！[SEP]
28,0,[CLS]    臻果果
28,0,  臻果果果果：
28,0,果果：我
28,0,：我的眉毛真的太浓太黑了，
28,0,了，到底
28,0,，到底怎么办啊，
28,0,啊，修眉
28,0,，修眉剪[SEP]
28,1,[CLS]长度都做了，
28,1,了，染眉膏
28,1,，染眉膏也用了，
28,1,了，还是
28,1,，还是很浓，
28,1,浓，显得
28,1,，显得人很厚重。
28,1,厚重。真诚
28,1,。真诚发问，[SEP]
28,1,发问，[SEP]
28,1,，[SEP]
28,2,[CLS]请问老师有没有什么技巧可以让眉毛不那么突兀？[SEP]
28,2,突兀？[SEP]
28,2,？[SEP]
28,3,[CLS]    老师
28,3,  老师：
28,3,老师：弱化
28,3,：弱化眼妆，
28,3,眼妆，弱化
28,3,，弱化腮红，
28,3,腮红，重点
28,3,，重点放在口红上，
28,3,上，会
28,3,，会非常高级。[SEP]
28,3,高级。[SEP]
28,3,。[SEP]
28,4,[CLS]    臻果果
28,4,  臻果果果果：
28,4,果果：太
28,4,：太感谢啦，
28,4,啦，明天
28,4,，明天就试起来。[SEP]
28,4,起来。[SEP]
28,4,。[SEP]
29,0,[CLS]【#
29,0,[CLS]【#叶永青被判抄袭比利时画家西尔万#，
29,0,#，赔偿
29,0,，赔偿500万元】[SEP]
29,0,元】[SEP]
29,0,】[SEP]
29,1,[CLS]    当地
29,1,  当地时间8月31日，
29,1,31日，荷兰
29,1,，荷兰媒体Nieuwsblad.be报道称，
29,1,称，比利时
29,1,，比利时画[SEP]
29,2,[CLS]家克里斯蒂安·
29,2,(画)家·（
29,2,·西尔万（
29,2,克里斯蒂安·西尔万（Christian_Silvain
29,2,（Christian_Silvain）
29,2,Christian_Silvain）在
29,2,）在中国提起抄袭诉讼[SEP]
29,3,[CLS]并胜诉。
29,3,胜诉。西尔万
29,3,。西尔万也在个人社交账号向公众告知了这一消息：
29,3,消息：“经过
29,3,“经过4[SEP]
29,4,[CLS]年的等待，
29,4,等待，我们
29,4,，我们赢得了在中国的审判。
29,4,审判。”[SEP]
29,4,”[SEP]
30,0,[CLS]【父母
30,0,[CLS]【父母的职业对小孩影响有多大】[SEP]
30,0,多大】[SEP]
30,0,】[SEP]
30,1,[CLS]    我
30,1,  我女儿幼儿园的时候，
30,1,时候，上午
30,1,，上午和小朋友吵了架，
30,1,架，下午
30,1,，下午小朋友的金锁[SEP]
30,2,[CLS]不见了，
30,2,了，老师
30,2,，老师问她是不是她拿的，
30,2,的，我
30,2,，我女儿说没有，
30,2,没有，老师
30,2,，老师说你怎么证明[SEP]
30,3,[CLS]你没有呢，
30,3,呢，女儿
30,3,，女儿说，
30,3,说，举证
30,3,，举证责任在你，
30,3,你，应该
30,3,，应该是你来证明我拿了，
30,3,了，而不是
30,3,，而不是[SEP]
30,4,[CLS]我来证明我没拿。
30,4,拿。当时
30,4,。当时她4岁。[SEP]
30,4,岁。[SEP]
30,4,。[SEP]
31,0,[CLS]【你
31,0,[CLS]【你花过多少钱买彩票？
31,0,彩票？】#
31,0,】#后浪小数据#[SEP]
31,1,[CLS]    据
31,1,  据都市报道，
31,1,报道，8月
31,1,，8月22日，
31,1,22日，来自
31,1,，来自许昌的李先生购买的23092期大乐[SEP]
31,2,[CLS]透彩票中奖1009万。
31,2,1009万。李
31,2,。李先生介绍，
31,2,介绍，这
31,2,，这张彩票是8月12日买的10+2复式[SEP]
31,3,[CLS]票。
31,3,票。没
31,3,。没想到，
31,3,想到，之前
31,3,，之前兑付时因为彩票保存不当差点无法兑奖。
31,3,兑奖。#
31,3,。#男子中[SEP]
31,4,[CLS]奖1000万彩票粘手机壳取不下#李先生：
31,4,先生：“彩票
31,4,“彩票放在手机壳后面，
31,4,后面，粘
31,4,，粘[SEP]
31,5,[CLS]连在一起了无法打开。
31,5,打开。”[SEP]
31,5,”[SEP]
32,0,[CLS]    “我
32,0,“我曾经在书里听过，
32,0,过，西
32,0,，西荒的秋昂扬壮阔，
32,0,壮阔，可见
32,0,，可见长河落日，
32,0,落日，大漠
32,0,，大漠[SEP]
32,1,[CLS]孤烟。
32,1,烟。其实
32,1,。其实，
32,1,其实，不只是
32,1,，不只是西荒，
32,1,西荒，整个
32,1,，整个云荒，
32,1,云荒，我
32,1,，我都想去游历，
32,1,游历，去
32,1,，去看看如丹青[SEP]
32,2,[CLS]水墨般秀丽的江南，
32,2,江南，被
32,2,，被白雪覆盖，
32,2,覆盖，洁白
32,2,，洁白如羽的北野，
32,2,北野，有
32,2,，有机会一定要去[SEP]
32,3,[CLS]看一下。
32,3,一下。”[SEP]
32,3,”[SEP]
32,4,[CLS]    人心
32,4,  人心不是笼中鸟，
32,4,鸟，而是
32,4,，而是原上草，
32,4,草，种种
32,4,，种种往事尽焚于此，
32,4,此，只
32,4,，只待春风一[SEP]
32,5,[CLS]至，
32,5,至，便
32,5,，便会重获新生，
32,5,新生，嘉兰城
32,5,，嘉兰城外的自由天地便是春风。[SEP]
32,5,春风。[SEP]
32,5,。[SEP]
33,0,[CLS]    去
33,0,  去看心理咨询师的时候，
33,0,时候，是
33,0,，是一位穿着白色长裙的大姐姐。[SEP]
33,0,大姐姐。[SEP]
33,0,。[SEP]
33,1,[CLS]    开口
33,1,  开口第一句，
33,1,句，我
33,1,，我说：
33,1,说：“做
33,1,“做你们这行也挺辛苦的吧，
33,1,的，每天
33,1,，每天接触这么[SEP]
33,2,[CLS]多负能量。
33,2,负能量。”[SEP]
33,2,”[SEP]
33,3,[CLS]    她
33,3,  她眉峰一转，
33,3,一转，眼神
33,3,，眼神忽然凌厉的看着我说：
33,3,说：“你
33,3,“你是做销售的。
33,3,的。”[SEP]
33,3,”[SEP]
33,4,[CLS]    我
33,4,  我：
33,4,我：“你
33,4,“你怎么知道？
33,4,知道？”[SEP]
33,4,”[SEP]
33,5,[CLS]    她
33,5,  她低头呷了一口咖啡：
33,5,咖啡：“你
33,5,“你说话有铺垫。
33,5,铺垫。”[SEP]
33,5,”[SEP]
34,0,[CLS]    到
34,0,  到夏天就离不开家里的绿豆汤，
34,0,绿豆汤，咱
34,0,，咱这次尝一波南方版本的—
34,0,的——苏
34,0,—苏[SEP]
34,1,[CLS]式绿豆汤。
34,1,绿豆汤。居民楼
34,1,。居民楼底商的小小门脸也被我们找到啦。
34,1,啦。这个
34,1,。这个味道也算是[SEP]
34,2,[CLS]“几
34,2,[CLS]“几家欢喜几家愁”
34,2,家愁”了
34,2,”了…
34,2,了……[SEP]
34,2,…[SEP]
34,3,[CLS]    紫糯
34,3,  紫糯苏式绿豆汤里，
34,3,里，会
34,3,，会装满了红绿丝、
34,3,红绿丝、冬瓜
34,3,、冬瓜糖、
34,3,糖、绿豆
34,3,、绿豆、
34,3,绿豆、红豆
34,3,、红豆、
34,3,红豆、紫
34,3,、紫[SEP]
34,4,[CLS]糯米等配料，
34,4,配料，最后
34,4,，最后再倒入薄荷水。
34,4,薄荷水。很多
34,4,。很多人说的绿箭味、
34,4,绿箭味、牙膏味
34,4,、牙膏味，
34,4,牙膏味，其实
34,4,，其实[SEP]
34,5,[CLS]就是薄荷水的味道。
34,5,味道。但
34,5,。但确实很清凉！
34,5,清凉！很
34,5,！很解暑。[SEP]
34,5,解暑。[SEP]
34,5,。[SEP]
35,0,[CLS]    今天
35,0,  今天认识了直系学姐的朋友，
35,0,朋友，当时
35,0,，当时21年还是22年的时候，
35,0,时候，本科
35,0,，本科去[SEP]
35,1,[CLS]了中金的summer，
35,1,summer，在
35,1,，在行情极差的情况下拿到了为数不多的return，
35,1,return，结
35,1,，结[SEP]
35,2,[CLS]果放弃了选择来你清经管读研，
35,2,研，今年
35,2,，今年毕业，
35,2,毕业，结果
35,2,，结果中金进不去了，
35,2,了，拿到
35,2,，拿到[SEP]
35,3,[CLS]的offer都不超25w，
35,3,25w，已经
35,3,，已经准备考选调回老家了…
35,3,了…真的
35,3,…真的是唏嘘不已。[SEP]
35,3,不已。[SEP]
35,3,。[SEP]
35,4,[CLS]    计算机
35,4,  计算机也是一样，
35,4,一样，时代
35,4,，时代的灰尘落在每个人头上都是沉重的。
35,4,的。求求
35,4,。求求[SEP]
35,5,[CLS]了，
35,5,了，经济
35,5,，经济形势能不能变得稍微好一点呀！[SEP]
35,5,呀！[SEP]
35,5,！[SEP]
36,0,[CLS]    彗星
36,0,  彗星客机空中解体，
36,0,解体，“其
36,0,“其原因仅仅是窗户的形状是正方形。
36,0,正方形。”看
36,0,”看[SEP]
36,1,[CLS]到这里，
36,1,这里，一
36,1,，一口老血喷在屏幕上。
36,1,上。这
36,1,。这篇果壳文章的作者有些耸人听闻。[SEP]
36,1,耸人听闻。[SEP]
36,1,。[SEP]
36,2,[CLS]还有最高票的答案，
36,2,答案，也
36,2,，也容易让人理解成飞机事故是由于窗户是方角。[SEP]
36,2,角。[SEP]
36,2,。[SEP]
36,3,[CLS]我没有说你们错了，
36,3,了，只是
36,3,，只是容易让人误解。
36,3,误解。空难
36,3,。空难的真正的原因是金属疲[SEP]
36,4,[CLS]劳，
36,4,(疲)劳，为了
36,4,，为了避免金属疲劳产生的事故，
36,4,事故，他们
36,4,，他们采取了一系列措施，
36,4,措施，其中
36,4,，其中包[SEP]
36,5,[CLS]括了避免应力集中，
36,5,集中，也就是
36,5,，也就是圆角窗户。[SEP]
36,5,窗户。[SEP]
36,5,。[SEP]
37,0,[CLS]    【知乎
37,0,【知乎：
37,0,知乎：作为
37,0,：作为大学老师与教授，
37,0,教授，你
37,0,，你是怎么看张雪峰的？
37,0,的？】[SEP]
37,0,】[SEP]
37,1,[CLS]    我
37,1,  我怎么看？
37,1,看？我
37,1,？我跪着看的。
37,1,的。我
37,1,。我为什么进高校当老师，
37,1,老师，就是
37,1,，就是因为我这[SEP]
37,2,[CLS]个专业不进高校，
37,2,高校，在
37,2,，在市场上就业我就得饿死。
37,2,饿死。所以
37,2,。所以我拼命卷，
37,2,卷，我
37,2,，我卷赢[SEP]
37,3,[CLS]了，
37,3,了，进
37,3,，进了高校，
37,3,高校，拿
37,3,，拿了教职，
37,3,教职，体体面面
37,3,，体体面面的。
37,3,的。而
37,3,。而我那些同学们呢？
37,3,呢？绝大多
37,3,？绝大多[SEP]
37,4,[CLS]数早就痛苦的转行了。[SEP]
37,4,了。[SEP]
37,4,。[SEP]
37,5,[CLS]    我
37,5,  我现在看我的学生们，
37,5,学生们，一个个
37,5,，一个个的还不自知，
37,5,自知，我
37,5,，我都替他们愁得慌！[SEP]
37,5,慌！[SEP]
37,5,！[SEP]
38,0,[CLS]    昆明
38,0,  昆明滇池岸边的白鱼口工人疗养院，
38,0,疗养院，有
38,0,，有山有水有花风景宜人，
38,0,宜人，走
38,0,，走[SEP]
38,1,[CLS]昆明最美的高海高速只需30分钟车程，
38,1,车程，建议
38,1,，建议多个几分钟走辅道，
38,1,辅道，路况
38,1,，路况[SEP]
38,2,[CLS]也不差，
38,2,差，沿途
38,2,，沿途可以摘草莓，
38,2,草莓，去
38,2,，去农家乐吃个饭。[SEP]
38,2,饭。[SEP]
38,2,。[SEP]
38,3,[CLS]    工人
38,3,  工人疗养院就建在滇池边，
38,3,边，白色
38,3,，白色的主楼“
38,3,主楼“明楼
38,3,“明楼”
38,3,明楼”大气
38,3,”大气典雅。
38,3,典雅。阳春
38,3,。阳春[SEP]
38,4,[CLS]三月，
38,4,三月，樱花
38,4,，樱花海棠花盛开在滇池岸边，
38,4,岸边，非常
38,4,，非常的浪漫唯美，
38,4,唯美，岸边
38,4,，岸边“
38,4,岸边“磊楼
38,4,“磊楼”[SEP]
38,4,磊楼”[SEP]
38,4,”[SEP]
38,5,[CLS]掩映在粉色的花海中，
38,5,中，好
38,5,，好个安静的所在。[SEP]
38,5,所在。[SEP]
38,5,。[SEP]
39,0,[CLS]    一
39,0,  一个幽灵，
39,0,幽灵，共产主义
39,0,，共产主义的幽灵，
39,0,幽灵，在
39,0,，在欧洲游荡。
39,0,游荡。为了
39,0,。为了对这个幽灵进行[SEP]
39,1,[CLS]神圣的围剿，
39,1,围剿，旧
39,1,，旧欧洲的一切势力，
39,1,势力，教皇
39,1,，教皇和沙皇、
39,1,沙皇、梅特涅
39,1,、梅特涅和基佐、
39,1,基佐、法国
39,1,、法国[SEP]
39,2,[CLS]的激进派和德国的警察，
39,2,警察，都
39,2,，都联合起来了。
39,2,了。有
39,2,。有哪一个反对党不被它的当[SEP]
39,3,[CLS]政的敌人骂为共产党呢？
39,3,呢？又
39,3,？又有哪一个反对党不拿共产主义这个罪名去[SEP]
39,4,[CLS]回敬更进步的反对党人和自己的反动敌人呢？[SEP]
39,4,呢？[SEP]
39,4,？[SEP]
