para_id,x,y,row,col,word,sentence,word_index_in_sentence,sentence_length
4,500.0,336.0,1,3,靠,。靠窗的座位要提前预定，,0,10
4,540.0,336.0,1,4,窗,。靠窗的座位要提前预定，,1,10
4,580.0,336.0,1,5,的,。靠窗的座位要提前预定，,2,10
4,620.0,336.0,1,6,座,。靠窗的座位要提前预定，,3,10
4,660.0,336.0,1,7,位,。靠窗的座位要提前预定，,4,10
4,700.0,336.0,1,8,要,。靠窗的座位要提前预定，,5,10
4,740.0,336.0,1,9,提,。靠窗的座位要提前预定，,6,10
4,780.0,336.0,1,10,前,。靠窗的座位要提前预定，,7,10
4,820.0,336.0,1,11,预,。靠窗的座位要提前预定，,8,10
4,860.0,336.0,1,12,定,。靠窗的座位要提前预定，,9,10
4,900.0,336.0,1,13,，,预定，视野,-1,1
4,940.0,336.0,1,14,视,，视野一般但主要是开阔。[SEP],0,10
4,980.0,336.0,1,15,野,，视野一般但主要是开阔。[SEP],1,10
4,1020.0,336.0,1,16,一,，视野一般但主要是开阔。[SEP],2,10
4,1060.0,336.0,1,17,般,，视野一般但主要是开阔。[SEP],3,10
4,1100.0,336.0,1,18,但,，视野一般但主要是开阔。[SEP],4,10
4,1140.0,336.0,1,19,主,，视野一般但主要是开阔。[SEP],5,10
4,1180.0,336.0,1,20,要,，视野一般但主要是开阔。[SEP],6,10
4,1220.0,336.0,1,21,是,，视野一般但主要是开阔。[SEP],7,10
4,1260.0,336.0,1,22,开,，视野一般但主要是开阔。[SEP],8,10
4,1300.0,336.0,1,23,阔,，视野一般但主要是开阔。[SEP],9,10
4,1340.0,336.0,1,24,。,开阔。[SEP],-1,1
4,380.0,400.0,2,0,  ,[CLS]    蒸汽,-1,2
4,420.0,400.0,2,1,  ,[CLS]    蒸汽,-2,2
4,460.0,400.0,2,2,蒸,  蒸汽海鲜特点是食材新鲜十干净。,0,14
4,500.0,400.0,2,3,汽,  蒸汽海鲜特点是食材新鲜十干净。,1,14
4,540.0,400.0,2,4,海,  蒸汽海鲜特点是食材新鲜十干净。,2,14
4,580.0,400.0,2,5,鲜,  蒸汽海鲜特点是食材新鲜十干净。,3,14
4,620.0,400.0,2,6,特,  蒸汽海鲜特点是食材新鲜十干净。,4,14
4,660.0,400.0,2,7,点,  蒸汽海鲜特点是食材新鲜十干净。,5,14
4,700.0,400.0,2,8,是,  蒸汽海鲜特点是食材新鲜十干净。,6,14
4,740.0,400.0,2,9,食,  蒸汽海鲜特点是食材新鲜十干净。,7,14
4,780.0,400.0,2,10,材,  蒸汽海鲜特点是食材新鲜十干净。,8,14
4,820.0,400.0,2,11,新,  蒸汽海鲜特点是食材新鲜十干净。,9,14
4,860.0,400.0,2,12,鲜,  蒸汽海鲜特点是食材新鲜十干净。,10,14
4,900.0,400.0,2,13,十,  蒸汽海鲜特点是食材新鲜十干净。,11,14
4,940.0,400.0,2,14,干,  蒸汽海鲜特点是食材新鲜十干净。,12,14
4,980.0,400.0,2,15,净,  蒸汽海鲜特点是食材新鲜十干净。,13,14
4,1020.0,400.0,2,16,。,干净。清沙,-1,1
4,1060.0,400.0,2,17,清,。清沙清的不错。,0,6
4,1100.0,400.0,2,18,沙,。清沙清的不错。,1,6
4,1140.0,400.0,2,19,清,。清沙清的不错。,2,6
4,1180.0,400.0,2,20,的,。清沙清的不错。,3,6
4,1220.0,400.0,2,21,不,。清沙清的不错。,4,6
4,1260.0,400.0,2,22,错,。清沙清的不错。,5,6
4,1300.0,400.0,2,23,。,不错。虽然,-1,1
4,1340.0,400.0,2,24,虽,。虽然蛤蚓偶尔[SEP],0,6
4,1380.0,400.0,2,25,然,。虽然蛤蚓偶尔[SEP],1,6
4,1420.0,400.0,2,26,蛤,。虽然蛤蚓偶尔[SEP],2,6
4,1460.0,400.0,2,27,蚓,。虽然蛤蚓偶尔[SEP],3,6
4,1500.0,400.0,2,28,偶,。虽然蛤蚓偶尔[SEP],4,6
4,1540.0,400.0,2,29,尔,。虽然蛤蚓偶尔[SEP],5,6
4,380.0,464.0,3,0,有,[CLS]有一点沙子。,0,5
4,420.0,464.0,3,1,一,[CLS]有一点沙子。,1,5
4,460.0,464.0,3,2,点,[CLS]有一点沙子。,2,5
4,500.0,464.0,3,3,沙,[CLS]有一点沙子。,3,5
4,540.0,464.0,3,4,子,[CLS]有一点沙子。,4,5
4,580.0,464.0,3,5,。,沙子。喜欢,-1,1
4,620.0,464.0,3,6,喜,。喜欢里面的鲍鱼白蚬子，,0,10
4,660.0,464.0,3,7,欢,。喜欢里面的鲍鱼白蚬子，,1,10
4,700.0,464.0,3,8,里,。喜欢里面的鲍鱼白蚬子，,2,10
4,740.0,464.0,3,9,面,。喜欢里面的鲍鱼白蚬子，,3,10
4,780.0,464.0,3,10,的,。喜欢里面的鲍鱼白蚬子，,4,10
4,820.0,464.0,3,11,鲍,。喜欢里面的鲍鱼白蚬子，,5,10
4,860.0,464.0,3,12,鱼,。喜欢里面的鲍鱼白蚬子，,6,10
4,900.0,464.0,3,13,白,。喜欢里面的鲍鱼白蚬子，,7,10
4,940.0,464.0,3,14,蚬,。喜欢里面的鲍鱼白蚬子，,8,10
4,980.0,464.0,3,15,子,。喜欢里面的鲍鱼白蚬子，,9,10
4,1020.0,464.0,3,16,，,蚬子，海带,-1,1
4,1060.0,464.0,3,17,海,，海带苗。,0,3
4,1100.0,464.0,3,18,带,，海带苗。,1,3
4,1140.0,464.0,3,19,苗,，海带苗。,2,3
4,1180.0,464.0,3,20,。,苗。韭菜,-1,1
4,1220.0,464.0,3,21,韭,。韭菜鸡蛋素蒸饺、,0,7
4,1260.0,464.0,3,22,菜,。韭菜鸡蛋素蒸饺、,1,7
4,1300.0,464.0,3,23,鸡,。韭菜鸡蛋素蒸饺、,2,7
4,1340.0,464.0,3,24,蛋,。韭菜鸡蛋素蒸饺、,3,7
4,1380.0,464.0,3,25,素,。韭菜鸡蛋素蒸饺、,4,7
4,1420.0,464.0,3,26,蒸,。韭菜鸡蛋素蒸饺、,5,7
4,1460.0,464.0,3,27,饺,。韭菜鸡蛋素蒸饺、,6,7
4,1500.0,464.0,3,28,、,蒸饺、酱,-1,1
4,1540.0,464.0,3,29,酱,、酱[SEP],0,1
4,380.0,528.0,4,0,肉,[CLS]肉豆角蒸饺都尝试了，,0,9
4,420.0,528.0,4,1,豆,[CLS]肉豆角蒸饺都尝试了，,1,9
4,460.0,528.0,4,2,角,[CLS]肉豆角蒸饺都尝试了，,2,9
4,500.0,528.0,4,3,蒸,[CLS]肉豆角蒸饺都尝试了，,3,9
4,540.0,528.0,4,4,饺,[CLS]肉豆角蒸饺都尝试了，,4,9
4,580.0,528.0,4,5,都,[CLS]肉豆角蒸饺都尝试了，,5,9
4,620.0,528.0,4,6,尝,[CLS]肉豆角蒸饺都尝试了，,6,9
4,660.0,528.0,4,7,试,[CLS]肉豆角蒸饺都尝试了，,7,9
4,700.0,528.0,4,8,了,[CLS]肉豆角蒸饺都尝试了，,8,9
4,740.0,528.0,4,9,，,了，首先,-1,1
4,780.0,528.0,4,10,首,，首先饺子比较大一只，,0,9
4,820.0,528.0,4,11,先,，首先饺子比较大一只，,1,9
4,860.0,528.0,4,12,饺,，首先饺子比较大一只，,2,9
4,900.0,528.0,4,13,子,，首先饺子比较大一只，,3,9
4,940.0,528.0,4,14,比,，首先饺子比较大一只，,4,9
4,980.0,528.0,4,15,较,，首先饺子比较大一只，,5,9
4,1020.0,528.0,4,16,大,，首先饺子比较大一只，,6,9
4,1060.0,528.0,4,17,一,，首先饺子比较大一只，,7,9
4,1100.0,528.0,4,18,只,，首先饺子比较大一只，,8,9
4,1140.0,528.0,4,19,，,只，吃完,-1,1
4,1180.0,528.0,4,20,吃,，吃完海鲜后每人吃6只[SEP],0,10
4,1220.0,528.0,4,21,完,，吃完海鲜后每人吃6只[SEP],1,10
4,1260.0,528.0,4,22,海,，吃完海鲜后每人吃6只[SEP],2,10
4,1300.0,528.0,4,23,鲜,，吃完海鲜后每人吃6只[SEP],3,10
4,1340.0,528.0,4,24,后,，吃完海鲜后每人吃6只[SEP],4,10
4,1380.0,528.0,4,25,每,，吃完海鲜后每人吃6只[SEP],5,10
4,1420.0,528.0,4,26,人,，吃完海鲜后每人吃6只[SEP],6,10
4,1460.0,528.0,4,27,吃,，吃完海鲜后每人吃6只[SEP],7,10
4,1500.0,528.0,4,28,6,，吃完海鲜后每人吃6只[SEP],8,10
4,1540.0,528.0,4,29,只,，吃完海鲜后每人吃6只[SEP],9,10
4,380.0,592.0,5,0,就,[CLS]就很撑了。,0,4
4,420.0,592.0,5,1,很,[CLS]就很撑了。,1,4
4,460.0,592.0,5,2,撑,[CLS]就很撑了。,2,4
4,500.0,592.0,5,3,了,[CLS]就很撑了。,3,4
4,540.0,592.0,5,4,。,了。饺子,-1,1
4,580.0,592.0,5,5,饺,。饺子皮偏透明有点像广东的早点虾饺皮。[SEP],0,17
4,620.0,592.0,5,6,子,。饺子皮偏透明有点像广东的早点虾饺皮。[SEP],1,17
4,660.0,592.0,5,7,皮,。饺子皮偏透明有点像广东的早点虾饺皮。[SEP],2,17
4,700.0,592.0,5,8,偏,。饺子皮偏透明有点像广东的早点虾饺皮。[SEP],3,17
4,740.0,592.0,5,9,透,。饺子皮偏透明有点像广东的早点虾饺皮。[SEP],4,17
4,780.0,592.0,5,10,明,。饺子皮偏透明有点像广东的早点虾饺皮。[SEP],5,17
4,820.0,592.0,5,11,有,。饺子皮偏透明有点像广东的早点虾饺皮。[SEP],6,17
4,860.0,592.0,5,12,点,。饺子皮偏透明有点像广东的早点虾饺皮。[SEP],7,17
4,900.0,592.0,5,13,像,。饺子皮偏透明有点像广东的早点虾饺皮。[SEP],8,17
4,940.0,592.0,5,14,广,。饺子皮偏透明有点像广东的早点虾饺皮。[SEP],9,17
4,980.0,592.0,5,15,东,。饺子皮偏透明有点像广东的早点虾饺皮。[SEP],10,17
4,1020.0,592.0,5,16,的,。饺子皮偏透明有点像广东的早点虾饺皮。[SEP],11,17
4,1060.0,592.0,5,17,早,。饺子皮偏透明有点像广东的早点虾饺皮。[SEP],12,17
4,1100.0,592.0,5,18,点,。饺子皮偏透明有点像广东的早点虾饺皮。[SEP],13,17
4,1140.0,592.0,5,19,虾,。饺子皮偏透明有点像广东的早点虾饺皮。[SEP],14,17
4,1180.0,592.0,5,20,饺,。饺子皮偏透明有点像广东的早点虾饺皮。[SEP],15,17
4,1220.0,592.0,5,21,皮,。饺子皮偏透明有点像广东的早点虾饺皮。[SEP],16,17
4,1260.0,592.0,5,22,。,皮。[SEP],-1,1
5,380.0,272.0,0,0,【,[CLS]【在,-1,1
5,420.0,272.0,0,1,在,[CLS]【在襄阳被2块钱的黄酒干倒了】[SEP],0,13
5,460.0,272.0,0,2,襄,[CLS]【在襄阳被2块钱的黄酒干倒了】[SEP],1,13
5,500.0,272.0,0,3,阳,[CLS]【在襄阳被2块钱的黄酒干倒了】[SEP],2,13
5,540.0,272.0,0,4,被,[CLS]【在襄阳被2块钱的黄酒干倒了】[SEP],3,13
5,580.0,272.0,0,5,2,[CLS]【在襄阳被2块钱的黄酒干倒了】[SEP],4,13
5,620.0,272.0,0,6,块,[CLS]【在襄阳被2块钱的黄酒干倒了】[SEP],5,13
5,660.0,272.0,0,7,钱,[CLS]【在襄阳被2块钱的黄酒干倒了】[SEP],6,13
5,700.0,272.0,0,8,的,[CLS]【在襄阳被2块钱的黄酒干倒了】[SEP],7,13
5,740.0,272.0,0,9,黄,[CLS]【在襄阳被2块钱的黄酒干倒了】[SEP],8,13
5,780.0,272.0,0,10,酒,[CLS]【在襄阳被2块钱的黄酒干倒了】[SEP],9,13
5,820.0,272.0,0,11,干,[CLS]【在襄阳被2块钱的黄酒干倒了】[SEP],10,13
5,860.0,272.0,0,12,倒,[CLS]【在襄阳被2块钱的黄酒干倒了】[SEP],11,13
5,900.0,272.0,0,13,了,[CLS]【在襄阳被2块钱的黄酒干倒了】[SEP],12,13
5,940.0,272.0,0,14,】,了】[SEP],-1,1
5,380.0,336.0,1,0,  ,[CLS]    襄阳,-1,2
5,420.0,336.0,1,1,  ,[CLS]    襄阳,-2,2
5,460.0,336.0,1,2,襄,  襄阳老哥的craft_rice_wine。[SEP],0,13
5,500.0,336.0,1,3,阳,  襄阳老哥的craft_rice_wine。[SEP],1,13
5,540.0,336.0,1,4,老,  襄阳老哥的craft_rice_wine。[SEP],2,13
5,580.0,336.0,1,5,哥,  襄阳老哥的craft_rice_wine。[SEP],3,13
5,620.0,336.0,1,6,的,  襄阳老哥的craft_rice_wine。[SEP],4,13
5,660.0,336.0,1,7,cr,  襄阳老哥的craft_rice_wine。[SEP],5,13
5,700.0,336.0,1,8,af,  襄阳老哥的craft_rice_wine。[SEP],6,13
5,740.0,336.0,1,9,t_,  襄阳老哥的craft_rice_wine。[SEP],7,13
5,780.0,336.0,1,10,ri,  襄阳老哥的craft_rice_wine。[SEP],8,13
5,820.0,336.0,1,11,ce,  襄阳老哥的craft_rice_wine。[SEP],9,13
5,860.0,336.0,1,12,_w,  襄阳老哥的craft_rice_wine。[SEP],10,13
5,900.0,336.0,1,13,in,  襄阳老哥的craft_rice_wine。[SEP],11,13
5,940.0,336.0,1,14,e,  襄阳老哥的craft_rice_wine。[SEP],12,13
5,980.0,336.0,1,15,。,craft_rice_wine。[SEP],-1,1
5,380.0,400.0,2,0,  ,[CLS]    襄阳,-1,2
5,420.0,400.0,2,1,  ,[CLS]    襄阳,-2,2
5,460.0,400.0,2,2,襄,  襄阳管这个叫黄酒。,0,8
5,500.0,400.0,2,3,阳,  襄阳管这个叫黄酒。,1,8
5,540.0,400.0,2,4,管,  襄阳管这个叫黄酒。,2,8
5,580.0,400.0,2,5,这,  襄阳管这个叫黄酒。,3,8
5,620.0,400.0,2,6,个,  襄阳管这个叫黄酒。,4,8
5,660.0,400.0,2,7,叫,  襄阳管这个叫黄酒。,5,8
5,700.0,400.0,2,8,黄,  襄阳管这个叫黄酒。,6,8
5,740.0,400.0,2,9,酒,  襄阳管这个叫黄酒。,7,8
5,780.0,400.0,2,10,。,黄酒。是,-1,1
5,820.0,400.0,2,11,是,。是米发酵做的酒。,0,7
5,860.0,400.0,2,12,米,。是米发酵做的酒。,1,7
5,900.0,400.0,2,13,发,。是米发酵做的酒。,2,7
5,940.0,400.0,2,14,酵,。是米发酵做的酒。,3,7
5,980.0,400.0,2,15,做,。是米发酵做的酒。,4,7
5,1020.0,400.0,2,16,的,。是米发酵做的酒。,5,7
5,1060.0,400.0,2,17,酒,。是米发酵做的酒。,6,7
5,1100.0,400.0,2,18,。,酒。发酵,-1,1
5,1140.0,400.0,2,19,发,。发酵程度和各种微生物的[SEP],0,11
5,1180.0,400.0,2,20,酵,。发酵程度和各种微生物的[SEP],1,11
5,1220.0,400.0,2,21,程,。发酵程度和各种微生物的[SEP],2,11
5,1260.0,400.0,2,22,度,。发酵程度和各种微生物的[SEP],3,11
5,1300.0,400.0,2,23,和,。发酵程度和各种微生物的[SEP],4,11
5,1340.0,400.0,2,24,各,。发酵程度和各种微生物的[SEP],5,11
5,1380.0,400.0,2,25,种,。发酵程度和各种微生物的[SEP],6,11
5,1420.0,400.0,2,26,微,。发酵程度和各种微生物的[SEP],7,11
5,1460.0,400.0,2,27,生,。发酵程度和各种微生物的[SEP],8,11
5,1500.0,400.0,2,28,物,。发酵程度和各种微生物的[SEP],9,11
5,1540.0,400.0,2,29,的,。发酵程度和各种微生物的[SEP],10,11
5,380.0,464.0,3,0,活,[CLS]活性不一样，,0,5
5,420.0,464.0,3,1,性,[CLS]活性不一样，,1,5
5,460.0,464.0,3,2,不,[CLS]活性不一样，,2,5
5,500.0,464.0,3,3,一,[CLS]活性不一样，,3,5
5,540.0,464.0,3,4,样,[CLS]活性不一样，,4,5
5,580.0,464.0,3,5,，,不一样，有的,-1,1
5,620.0,464.0,3,6,有,，有的甜一些，,0,5
5,660.0,464.0,3,7,的,，有的甜一些，,1,5
5,700.0,464.0,3,8,甜,，有的甜一些，,2,5
5,740.0,464.0,3,9,一,，有的甜一些，,3,5
5,780.0,464.0,3,10,些,，有的甜一些，,4,5
5,820.0,464.0,3,11,，,一些，有的,-1,1
5,860.0,464.0,3,12,有,，有的气泡多一次，,0,7
5,900.0,464.0,3,13,的,，有的气泡多一次，,1,7
5,940.0,464.0,3,14,气,，有的气泡多一次，,2,7
5,980.0,464.0,3,15,泡,，有的气泡多一次，,3,7
5,1020.0,464.0,3,16,多,，有的气泡多一次，,4,7
5,1060.0,464.0,3,17,一,，有的气泡多一次，,5,7
5,1100.0,464.0,3,18,次,，有的气泡多一次，,6,7
5,1140.0,464.0,3,19,，,一次，有的,-1,1
5,1180.0,464.0,3,20,有,，有的酸一些。[SEP],0,5
5,1220.0,464.0,3,21,的,，有的酸一些。[SEP],1,5
5,1260.0,464.0,3,22,酸,，有的酸一些。[SEP],2,5
5,1300.0,464.0,3,23,一,，有的酸一些。[SEP],3,5
5,1340.0,464.0,3,24,些,，有的酸一些。[SEP],4,5
5,1380.0,464.0,3,25,。,一些。[SEP],-1,1
5,380.0,528.0,4,0,  ,[CLS]    小,-1,2
5,420.0,528.0,4,1,  ,[CLS]    小,-2,2
5,460.0,528.0,4,2,小,  小碗1块，,0,4
5,500.0,528.0,4,3,碗,  小碗1块，,1,4
5,540.0,528.0,4,4,1,  小碗1块，,2,4
5,580.0,528.0,4,5,块,  小碗1块，,3,4
5,620.0,528.0,4,6,，,块，大碗,-1,1
5,660.0,528.0,4,7,大,，大碗2块。,0,4
5,700.0,528.0,4,8,碗,，大碗2块。,1,4
5,740.0,528.0,4,9,2,，大碗2块。,2,4
5,780.0,528.0,4,10,块,，大碗2块。,3,4
5,820.0,528.0,4,11,。,块。一般,-1,1
5,860.0,528.0,4,12,一,。一般面馆都有的饮料。[SEP],0,9
5,900.0,528.0,4,13,般,。一般面馆都有的饮料。[SEP],1,9
5,940.0,528.0,4,14,面,。一般面馆都有的饮料。[SEP],2,9
5,980.0,528.0,4,15,馆,。一般面馆都有的饮料。[SEP],3,9
5,1020.0,528.0,4,16,都,。一般面馆都有的饮料。[SEP],4,9
5,1060.0,528.0,4,17,有,。一般面馆都有的饮料。[SEP],5,9
5,1100.0,528.0,4,18,的,。一般面馆都有的饮料。[SEP],6,9
5,1140.0,528.0,4,19,饮,。一般面馆都有的饮料。[SEP],7,9
5,1180.0,528.0,4,20,料,。一般面馆都有的饮料。[SEP],8,9
5,1220.0,528.0,4,21,。,饮料。[SEP],-1,1
5,380.0,592.0,5,0,  ,[CLS]    但是,-1,2
5,420.0,592.0,5,1,  ,[CLS]    但是,-2,2
5,460.0,592.0,5,2,但,  但是度数高的也有当酒馆的。,0,12
5,500.0,592.0,5,3,是,  但是度数高的也有当酒馆的。,1,12
5,540.0,592.0,5,4,度,  但是度数高的也有当酒馆的。,2,12
5,580.0,592.0,5,5,数,  但是度数高的也有当酒馆的。,3,12
5,620.0,592.0,5,6,高,  但是度数高的也有当酒馆的。,4,12
5,660.0,592.0,5,7,的,  但是度数高的也有当酒馆的。,5,12
5,700.0,592.0,5,8,也,  但是度数高的也有当酒馆的。,6,12
5,740.0,592.0,5,9,有,  但是度数高的也有当酒馆的。,7,12
5,780.0,592.0,5,10,当,  但是度数高的也有当酒馆的。,8,12
5,820.0,592.0,5,11,酒,  但是度数高的也有当酒馆的。,9,12
5,860.0,592.0,5,12,馆,  但是度数高的也有当酒馆的。,10,12
5,900.0,592.0,5,13,的,  但是度数高的也有当酒馆的。,11,12
5,940.0,592.0,5,14,。,的。我,-1,1
5,980.0,592.0,5,15,我,。我是被这两块钱的黄酒干倒了。[SEP],0,13
5,1020.0,592.0,5,16,是,。我是被这两块钱的黄酒干倒了。[SEP],1,13
5,1060.0,592.0,5,17,被,。我是被这两块钱的黄酒干倒了。[SEP],2,13
5,1100.0,592.0,5,18,这,。我是被这两块钱的黄酒干倒了。[SEP],3,13
5,1140.0,592.0,5,19,两,。我是被这两块钱的黄酒干倒了。[SEP],4,13
5,1180.0,592.0,5,20,块,。我是被这两块钱的黄酒干倒了。[SEP],5,13
5,1220.0,592.0,5,21,钱,。我是被这两块钱的黄酒干倒了。[SEP],6,13
5,1260.0,592.0,5,22,的,。我是被这两块钱的黄酒干倒了。[SEP],7,13
5,1300.0,592.0,5,23,黄,。我是被这两块钱的黄酒干倒了。[SEP],8,13
5,1340.0,592.0,5,24,酒,。我是被这两块钱的黄酒干倒了。[SEP],9,13
5,1380.0,592.0,5,25,干,。我是被这两块钱的黄酒干倒了。[SEP],10,13
5,1420.0,592.0,5,26,倒,。我是被这两块钱的黄酒干倒了。[SEP],11,13
5,1460.0,592.0,5,27,了,。我是被这两块钱的黄酒干倒了。[SEP],12,13
5,1500.0,592.0,5,28,。,了。[SEP],-1,1
6,380.0,272.0,0,0,  ,[CLS]    我,-1,2
6,420.0,272.0,0,1,  ,[CLS]    我,-2,2
6,460.0,272.0,0,2,我,  我小时候基本不着家，,0,9
6,500.0,272.0,0,3,小,  我小时候基本不着家，,1,9
6,540.0,272.0,0,4,时,  我小时候基本不着家，,2,9
6,580.0,272.0,0,5,候,  我小时候基本不着家，,3,9
6,620.0,272.0,0,6,基,  我小时候基本不着家，,4,9
6,660.0,272.0,0,7,本,  我小时候基本不着家，,5,9
6,700.0,272.0,0,8,不,  我小时候基本不着家，,6,9
6,740.0,272.0,0,9,着,  我小时候基本不着家，,7,9
6,780.0,272.0,0,10,家,  我小时候基本不着家，,8,9
6,820.0,272.0,0,11,，,着家，天天,-1,1
6,860.0,272.0,0,12,天,，天天和邻居小伙伴们在外面疯玩，,0,14
6,900.0,272.0,0,13,天,，天天和邻居小伙伴们在外面疯玩，,1,14
6,940.0,272.0,0,14,和,，天天和邻居小伙伴们在外面疯玩，,2,14
6,980.0,272.0,0,15,邻,，天天和邻居小伙伴们在外面疯玩，,3,14
6,1020.0,272.0,0,16,居,，天天和邻居小伙伴们在外面疯玩，,4,14
6,1060.0,272.0,0,17,小,，天天和邻居小伙伴们在外面疯玩，,5,14
6,1100.0,272.0,0,18,伙,，天天和邻居小伙伴们在外面疯玩，,6,14
6,1140.0,272.0,0,19,伴,，天天和邻居小伙伴们在外面疯玩，,7,14
6,1180.0,272.0,0,20,们,，天天和邻居小伙伴们在外面疯玩，,8,14
6,1220.0,272.0,0,21,在,，天天和邻居小伙伴们在外面疯玩，,9,14
6,1260.0,272.0,0,22,外,，天天和邻居小伙伴们在外面疯玩，,10,14
6,1300.0,272.0,0,23,面,，天天和邻居小伙伴们在外面疯玩，,11,14
6,1340.0,272.0,0,24,疯,，天天和邻居小伙伴们在外面疯玩，,12,14
6,1380.0,272.0,0,25,玩,，天天和邻居小伙伴们在外面疯玩，,13,14
6,1420.0,272.0,0,26,，,玩，爬树,-1,1
6,1460.0,272.0,0,27,爬,，爬树捉[SEP],0,3
6,1500.0,272.0,0,28,树,，爬树捉[SEP],1,3
6,1540.0,272.0,0,29,捉,，爬树捉[SEP],2,3
6,380.0,336.0,1,0,虫,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,0,24
6,420.0,336.0,1,1,下,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,1,24
6,460.0,336.0,1,2,河,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,2,24
6,500.0,336.0,1,3,捞,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,3,24
6,540.0,336.0,1,4,鱼,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,4,24
6,580.0,336.0,1,5,在,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,5,24
6,620.0,336.0,1,6,山,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,6,24
6,660.0,336.0,1,7,坡,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,7,24
6,700.0,336.0,1,8,上,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,8,24
6,740.0,336.0,1,9,跑,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,9,24
6,780.0,336.0,1,10,来,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,10,24
6,820.0,336.0,1,11,跑,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,11,24
6,860.0,336.0,1,12,去,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,12,24
6,900.0,336.0,1,13,到,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,13,24
6,940.0,336.0,1,14,不,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,14,24
6,980.0,336.0,1,15,认,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,15,24
6,1020.0,336.0,1,16,识,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,16,24
6,1060.0,336.0,1,17,的,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,17,24
6,1100.0,336.0,1,18,地,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,18,24
6,1140.0,336.0,1,19,方,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,19,24
6,1180.0,336.0,1,20,瞎,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,20,24
6,1220.0,336.0,1,21,走,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,21,24
6,1260.0,336.0,1,22,探,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,22,24
6,1300.0,336.0,1,23,险,[CLS]虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险，,23,24
6,1340.0,336.0,1,24,，,探险，天黑,-1,1
6,1380.0,336.0,1,25,天,，天黑了就一[SEP],0,5
6,1420.0,336.0,1,26,黑,，天黑了就一[SEP],1,5
6,1460.0,336.0,1,27,了,，天黑了就一[SEP],2,5
6,1500.0,336.0,1,28,就,，天黑了就一[SEP],3,5
6,1540.0,336.0,1,29,一,，天黑了就一[SEP],4,5
6,380.0,400.0,2,0,身,[CLS]身土回家吃饭，,0,6
6,420.0,400.0,2,1,土,[CLS]身土回家吃饭，,1,6
6,460.0,400.0,2,2,回,[CLS]身土回家吃饭，,2,6
6,500.0,400.0,2,3,家,[CLS]身土回家吃饭，,3,6
6,540.0,400.0,2,4,吃,[CLS]身土回家吃饭，,4,6
6,580.0,400.0,2,5,饭,[CLS]身土回家吃饭，,5,6
6,620.0,400.0,2,6,，,吃饭，然后,-1,1
6,660.0,400.0,2,7,然,，然后洗个澡8点睡觉，,0,9
6,700.0,400.0,2,8,后,，然后洗个澡8点睡觉，,1,9
6,740.0,400.0,2,9,洗,，然后洗个澡8点睡觉，,2,9
6,780.0,400.0,2,10,个,，然后洗个澡8点睡觉，,3,9
6,820.0,400.0,2,11,澡,，然后洗个澡8点睡觉，,4,9
6,860.0,400.0,2,12,8,，然后洗个澡8点睡觉，,5,9
6,900.0,400.0,2,13,点,，然后洗个澡8点睡觉，,6,9
6,940.0,400.0,2,14,睡,，然后洗个澡8点睡觉，,7,9
6,980.0,400.0,2,15,觉,，然后洗个澡8点睡觉，,8,9
6,1020.0,400.0,2,16,，,睡觉，偶尔,-1,1
6,1060.0,400.0,2,17,偶,，偶尔也写写作业，,0,7
6,1100.0,400.0,2,18,尔,，偶尔也写写作业，,1,7
6,1140.0,400.0,2,19,也,，偶尔也写写作业，,2,7
6,1180.0,400.0,2,20,写,，偶尔也写写作业，,3,7
6,1220.0,400.0,2,21,写,，偶尔也写写作业，,4,7
